,_index,_id,_score,_source.MessageId,_source.Sensor.Location,_source.Sensor.Value,_source.Sensor.PhysicalContext,_source.Sensor.ParentalContext,_source.Sensor.Index,_source.Sensor.LocationDetail.Blade,_source.Sensor.LocationDetail.Cabinet,_source.Sensor.LocationDetail.Node,_source.Sensor.LocationDetail.Chassie,_source.Sensor.LocationDetail.Bmc,_source.Sensor.LocationDetail.XName,_source.Sensor.Timestamp,_source.@version,_source.tags,_source.TelemetrySource,_source.Metadata.Kafka.ConsumerGroup,_source.Metadata.Kafka.Partition,_source.Metadata.Kafka.Topic,_source.Metadata.Kafka.Offset,_source.Metadata.Kafka.Timestamp,_source.Metadata.Logstash.Timestamp,_source.@timestamp,_source.vcluster,_source.data_stream.namespace,_source.data_stream.type,_source.data_stream.dataset,_source.nid
1224,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,p6O7gJUBiAyTd4yAuWr1,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.0,VoltageRegulator,Chassis,6,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:58:17.883173387,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628593417,2025-03-10T13:58:19.973Z,2025-03-10T15:45:06.719333551Z,2025-03-10T13:58:17.883Z,daint,alps.temperature,metrics,facility.telemetry,6898
1225,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,qKO7gJUBiAyTd4yAuWr1,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,40.4,VoltageRegulator,Chassis,5,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:58:18.264971761,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628593418,2025-03-10T13:58:19.973Z,2025-03-10T15:45:06.719343851Z,2025-03-10T13:58:18.264Z,daint,alps.temperature,metrics,facility.telemetry,6898
1226,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,qaO7gJUBiAyTd4yAuWr1,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.187,CPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:58:18.246739952,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628593419,2025-03-10T13:58:19.973Z,2025-03-10T15:45:06.719353981Z,2025-03-10T13:58:18.246Z,daint,alps.temperature,metrics,facility.telemetry,6898
1227,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,qqO7gJUBiAyTd4yAuWr1,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.468,CPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:58:18.242993899,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628593420,2025-03-10T13:58:19.973Z,2025-03-10T15:45:06.719364711Z,2025-03-10T13:58:18.242Z,daint,alps.temperature,metrics,facility.telemetry,6898
1228,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,q6O7gJUBiAyTd4yAuWr1,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,42.343,CPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:58:18.247228727,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628593421,2025-03-10T13:58:19.973Z,2025-03-10T15:45:06.719374481Z,2025-03-10T13:58:18.247Z,daint,alps.temperature,metrics,facility.telemetry,6898
1229,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,rKO7gJUBiAyTd4yAuWr1,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.593,CPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:58:18.243678505,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628593422,2025-03-10T13:58:19.973Z,2025-03-10T15:45:06.719384421Z,2025-03-10T13:58:18.243Z,daint,alps.temperature,metrics,facility.telemetry,6898
1230,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,raO7gJUBiAyTd4yAuWr1,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,26.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:58:18.389573459,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628593423,2025-03-10T13:58:19.973Z,2025-03-10T15:45:06.719394341Z,2025-03-10T13:58:18.389Z,daint,alps.temperature,metrics,facility.telemetry,6898
1231,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,rqO7gJUBiAyTd4yAuWr1,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:58:18.422779401,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628593424,2025-03-10T13:58:19.973Z,2025-03-10T15:45:06.719404141Z,2025-03-10T13:58:18.422Z,daint,alps.temperature,metrics,facility.telemetry,6898
1232,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,r6O7gJUBiAyTd4yAuWr1,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:58:17.294076644,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628593425,2025-03-10T13:58:19.973Z,2025-03-10T15:45:06.719413801Z,2025-03-10T13:58:17.294Z,daint,alps.temperature,metrics,facility.telemetry,6898
1233,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,sKO7gJUBiAyTd4yAuWr1,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:58:17.309255406,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628593426,2025-03-10T13:58:19.973Z,2025-03-10T15:45:06.719423661Z,2025-03-10T13:58:17.309Z,daint,alps.temperature,metrics,facility.telemetry,6898
1234,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,saO7gJUBiAyTd4yAuWr1,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,33.0,Memory,GPU,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:58:17.447276274,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628593427,2025-03-10T13:58:19.973Z,2025-03-10T15:45:06.719433491Z,2025-03-10T13:58:17.447Z,daint,alps.temperature,metrics,facility.telemetry,6898
1235,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,sqO7gJUBiAyTd4yAuWr1,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.0,Memory,GPU,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:58:17.462410798,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628593428,2025-03-10T13:58:19.973Z,2025-03-10T15:45:06.719443431Z,2025-03-10T13:58:17.462Z,daint,alps.temperature,metrics,facility.telemetry,6898
1236,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,s6O7gJUBiAyTd4yAuWr1,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:58:17.543760016,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628593429,2025-03-10T13:58:19.973Z,2025-03-10T15:45:06.719453131Z,2025-03-10T13:58:17.543Z,daint,alps.temperature,metrics,facility.telemetry,6898
1237,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,tKO7gJUBiAyTd4yAuWr1,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,34.0,Memory,GPU,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:58:17.558896380,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628593430,2025-03-10T13:58:19.973Z,2025-03-10T15:45:06.719463091Z,2025-03-10T13:58:17.558Z,daint,alps.temperature,metrics,facility.telemetry,6898
1238,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,Gyq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.0,VoltageRegulator,Chassis,6,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:15.006787520,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009588,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426515239Z,2025-03-10T13:56:15.006Z,daint,alps.temperature,metrics,facility.telemetry,6898
1239,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,HSq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.093,CPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:15.342986731,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009590,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426535409Z,2025-03-10T13:56:15.342Z,daint,alps.temperature,metrics,facility.telemetry,6898
1240,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,Hyq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,33.281,CPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:15.342113815,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009592,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426555759Z,2025-03-10T13:56:15.342Z,daint,alps.temperature,metrics,facility.telemetry,6898
1241,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,ISq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,28.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:15.433005036,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009594,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426575879Z,2025-03-10T13:56:15.433Z,daint,alps.temperature,metrics,facility.telemetry,6898
1242,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,JSq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:14.581565394,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009598,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426616569Z,2025-03-10T13:56:14.581Z,daint,alps.temperature,metrics,facility.telemetry,6898
1243,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,Kiq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.531,CPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:17.545402991,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009603,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426667108Z,2025-03-10T13:56:17.545Z,daint,alps.temperature,metrics,facility.telemetry,6898
1244,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,LCq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.531,CPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:17.541879647,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009605,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426687028Z,2025-03-10T13:56:17.541Z,daint,alps.temperature,metrics,facility.telemetry,6898
1245,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,Miq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,33.0,Memory,GPU,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:16.784855850,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009611,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426746578Z,2025-03-10T13:56:16.784Z,daint,alps.temperature,metrics,facility.telemetry,6898
1246,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,Myq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:16.799814783,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009612,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426756808Z,2025-03-10T13:56:16.799Z,daint,alps.temperature,metrics,facility.telemetry,6898
1247,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,Giq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,39.0,VoltageRegulator,Chassis,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:15.344342024,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009587,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426504599Z,2025-03-10T13:56:15.344Z,daint,alps.temperature,metrics,facility.telemetry,6898
1248,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,Hiq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,42.156,CPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:15.342276447,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009591,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426546009Z,2025-03-10T13:56:15.342Z,daint,alps.temperature,metrics,facility.telemetry,6898
1249,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,Iiq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:14.414693247,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009595,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426586329Z,2025-03-10T13:56:14.414Z,daint,alps.temperature,metrics,facility.telemetry,6898
1250,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,Iyq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:14.430377744,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009596,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426596069Z,2025-03-10T13:56:14.430Z,daint,alps.temperature,metrics,facility.telemetry,6898
1251,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,JCq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.0,Memory,GPU,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:14.566551424,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009597,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426606059Z,2025-03-10T13:56:14.566Z,daint,alps.temperature,metrics,facility.telemetry,6898
1252,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,Jyq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,34.0,Memory,GPU,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:14.696269346,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009600,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426637109Z,2025-03-10T13:56:14.696Z,daint,alps.temperature,metrics,facility.telemetry,6898
1253,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,KSq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.0,VoltageRegulator,Chassis,6,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:17.216051597,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009602,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426657179Z,2025-03-10T13:56:17.216Z,daint,alps.temperature,metrics,facility.telemetry,6898
1254,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,LSq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.093,CPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:17.541996761,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009606,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426696618Z,2025-03-10T13:56:17.541Z,daint,alps.temperature,metrics,facility.telemetry,6898
1255,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,Liq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,24.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:17.610258632,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009607,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426706488Z,2025-03-10T13:56:17.610Z,daint,alps.temperature,metrics,facility.telemetry,6898
1256,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,MSq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,25.0,GPU,,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:16.630534756,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009610,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426736608Z,2025-03-10T13:56:16.630Z,daint,alps.temperature,metrics,facility.telemetry,6898
1257,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,NCq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:16.899149822,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009613,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426766708Z,2025-03-10T13:56:16.899Z,daint,alps.temperature,metrics,facility.telemetry,6898
1258,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,NSq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,34.0,Memory,GPU,3,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:16.914169232,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009614,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426777238Z,2025-03-10T13:56:16.914Z,daint,alps.temperature,metrics,facility.telemetry,6898
1259,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,HCq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,34.843,CPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:15.343846849,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009589,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426525339Z,2025-03-10T13:56:15.343Z,daint,alps.temperature,metrics,facility.telemetry,6898
1260,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,ICq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,26.0,GPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:15.416732489,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009593,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426566079Z,2025-03-10T13:56:15.416Z,daint,alps.temperature,metrics,facility.telemetry,6898
1261,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,Jiq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,35.0,Memory,GPU,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:14.680967070,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009599,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426626809Z,2025-03-10T13:56:14.680Z,daint,alps.temperature,metrics,facility.telemetry,6898
1262,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,KCq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,39.0,VoltageRegulator,Chassis,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:17.544386082,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009601,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426647439Z,2025-03-10T13:56:17.544Z,daint,alps.temperature,metrics,facility.telemetry,6898
1263,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,Kyq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.406,CPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:17.544054578,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009604,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426677248Z,2025-03-10T13:56:17.544Z,daint,alps.temperature,metrics,facility.telemetry,6898
1264,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,Lyq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:17.625608026,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009608,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426715978Z,2025-03-10T13:56:17.625Z,daint,alps.temperature,metrics,facility.telemetry,6898
1265,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,MCq5gJUBh0zrWW_yM5rr,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,27.0,GPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:16.615463909,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628009609,2025-03-10T13:56:19.127Z,2025-03-10T15:42:21.426726308Z,2025-03-10T13:56:16.615Z,daint,alps.temperature,metrics,facility.telemetry,6898
1266,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,cP25gJUBItHNcUl1S0Xg,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,39.0,VoltageRegulator,Chassis,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:19.846969419,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628033748,2025-03-10T13:56:24.072Z,2025-03-10T15:42:29.726603772Z,2025-03-10T13:56:19.846Z,daint,alps.temperature,metrics,facility.telemetry,6898
1267,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,cf25gJUBItHNcUl1S0Xg,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,38.0,VoltageRegulator,Chassis,6,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:19.439046749,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628033749,2025-03-10T13:56:24.072Z,2025-03-10T15:42:29.726613752Z,2025-03-10T13:56:19.439Z,daint,alps.temperature,metrics,facility.telemetry,6898
1268,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,cv25gJUBItHNcUl1S0Xg,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,32.593,CPU,,0,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:19.844351070,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628033750,2025-03-10T13:56:24.072Z,2025-03-10T15:42:29.726623702Z,2025-03-10T13:56:19.844Z,daint,alps.temperature,metrics,facility.telemetry,6898
1269,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,c_25gJUBItHNcUl1S0Xg,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.281,CPU,,1,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:19.844430746,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628033751,2025-03-10T13:56:24.072Z,2025-03-10T15:42:29.726634292Z,2025-03-10T13:56:19.844Z,daint,alps.temperature,metrics,facility.telemetry,6898
1270,.ds-metrics-facility.telemetry-alps.temperature-2025.03.10-006373,dP25gJUBItHNcUl1S0Xg,1.0,CrayTelemetry.Temperature,x1304c7s4b0n0,37.593,CPU,,2,s4,x1304,n0,c7,b0,x1304c7s4b0n0,2025-03-10 13:56:19.842035585,1,"['vcluster_from_cache', 'nid_from_cache']",nC,logstash-facility-telemetry-alps,9,cray-telemetry-temperature-split,103628033752,2025-03-10T13:56:24.072Z,2025-03-10T15:42:29.726644282Z,2025-03-10T13:56:19.842Z,daint,alps.temperature,metrics,facility.telemetry,6898
