,_index,_id,_score,_source.@version,_source.TelemetrySource,_source.@timestamp,_source.data_stream.namespace,_source.data_stream.type,_source.data_stream.dataset,_source.Metadata.Kafka.Timestamp,_source.Metadata.Kafka.Offset,_source.Metadata.Kafka.Topic,_source.Metadata.Kafka.ConsumerGroup,_source.Metadata.Kafka.Partition,_source.Metadata.Logstash.Timestamp,_source.MessageId,_source.vcluster,_source.Sensor.Value,_source.Sensor.ParentalContext,_source.Sensor.Timestamp,_source.Sensor.Index,_source.Sensor.Location,_source.Sensor.LocationDetail.Blade,_source.Sensor.LocationDetail.Node,_source.Sensor.LocationDetail.XName,_source.Sensor.LocationDetail.Chassie,_source.Sensor.LocationDetail.Bmc,_source.Sensor.LocationDetail.Cabinet,_source.Sensor.PhysicalSubContext,_source.Sensor.PhysicalContext,_source.nid,_source.tags
47,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,CiR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:16.900Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116328,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864233285Z,CrayTelemetry.Power,daint,61.663,Chassis,2025-03-10 13:55:16.900751452,5,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
48,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,CyR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:15.985Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116329,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864245305Z,CrayTelemetry.Power,daint,252.35,Chassis,2025-03-10 13:55:15.985235169,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
49,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,DSR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:16.413Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116331,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864268065Z,CrayTelemetry.Power,daint,250.266,Chassis,2025-03-10 13:55:16.413891524,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
50,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,DiR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:16.610Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116332,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864279015Z,CrayTelemetry.Power,daint,238.754,Chassis,2025-03-10 13:55:16.610123405,4,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
51,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,DyR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:16.886Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116333,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864290265Z,CrayTelemetry.Power,daint,105.577,,2025-03-10 13:55:16.886476804,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
52,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,ECR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:16.887Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116334,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864301605Z,CrayTelemetry.Power,daint,94.75,,2025-03-10 13:55:16.887343801,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
53,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,ESR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:16.887Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116335,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864312755Z,CrayTelemetry.Power,daint,94.174,,2025-03-10 13:55:16.887429077,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
54,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,FSR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:16.927Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116339,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864357036Z,CrayTelemetry.Power,daint,142.0,,2025-03-10 13:55:16.927825460,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
55,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,FiR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:16.942Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116340,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864368106Z,CrayTelemetry.Power,daint,136.0,,2025-03-10 13:55:16.942899587,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
56,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,FyR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:16.365Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116341,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864379426Z,CrayTelemetry.Power,daint,270.0,,2025-03-10 13:55:16.365074281,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
57,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,GCR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:16.393Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116342,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864390166Z,CrayTelemetry.Power,daint,268.0,,2025-03-10 13:55:16.393717411,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
58,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,GSR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:16.489Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116343,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864400916Z,CrayTelemetry.Power,daint,260.0,,2025-03-10 13:55:16.489907888,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
59,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,GiR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:16.519Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116344,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864411556Z,CrayTelemetry.Power,daint,246.0,,2025-03-10 13:55:16.519151467,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
60,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,GyR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:16.796Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116349,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864468766Z,CrayTelemetry.Power,daint,964.0,Chassis,2025-03-10 13:55:16.796323466,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
61,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,HCR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:16.887Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116350,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.864480467Z,CrayTelemetry.Power,daint,386.0,Chassis,2025-03-10 13:55:16.887429077,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,CPUSubsystem,6898,"['vcluster_from_cache', 'nid_from_cache']"
62,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,OCR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:17.247Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116451,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865624994Z,CrayTelemetry.Power,daint,249.631,Chassis,2025-03-10 13:55:17.247537894,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
63,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,OSR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:17.584Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116452,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865636594Z,CrayTelemetry.Power,daint,249.269,Chassis,2025-03-10 13:55:17.584288038,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
64,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,OyR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:18.067Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116454,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865659134Z,CrayTelemetry.Power,daint,83.842,,2025-03-10 13:55:18.067003373,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
65,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,PCR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:18.064Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116455,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865669934Z,CrayTelemetry.Power,daint,79.176,,2025-03-10 13:55:18.064429981,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
66,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,PSR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:18.066Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116456,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865680724Z,CrayTelemetry.Power,daint,71.469,,2025-03-10 13:55:18.066121497,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
67,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,PiR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:18.065Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116457,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865691614Z,CrayTelemetry.Power,daint,70.541,,2025-03-10 13:55:18.065649041,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
68,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,QyR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:17.522Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116462,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865745914Z,CrayTelemetry.Power,daint,238.0,,2025-03-10 13:55:17.522956621,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
69,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,RCR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:17.551Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116463,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865756824Z,CrayTelemetry.Power,daint,239.0,,2025-03-10 13:55:17.551766862,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
70,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,RSR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:17.663Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116464,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865767864Z,CrayTelemetry.Power,daint,245.0,,2025-03-10 13:55:17.663188658,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
71,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,RyR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:17.990Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116470,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865836655Z,CrayTelemetry.Power,daint,1047.0,Chassis,2025-03-10 13:55:17.990922852,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
72,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,SCR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:18.067Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116471,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865848675Z,CrayTelemetry.Power,daint,305.0,Chassis,2025-03-10 13:55:18.067003373,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,CPUSubsystem,6898,"['vcluster_from_cache', 'nid_from_cache']"
73,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,NSR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:17.108Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116448,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865591103Z,CrayTelemetry.Power,daint,937.695652,Chassis,2025-03-10 13:55:17.108183093,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
74,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,NiR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:18.063Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116449,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865602253Z,CrayTelemetry.Power,daint,61.639,Chassis,2025-03-10 13:55:18.063712257,5,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
75,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,NyR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:17.122Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116450,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865613854Z,CrayTelemetry.Power,daint,255.523,Chassis,2025-03-10 13:55:17.122566375,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
76,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,OiR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:17.784Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116453,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865648014Z,CrayTelemetry.Power,daint,238.663,Chassis,2025-03-10 13:55:17.784493800,4,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
77,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,PyR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:18.069Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116458,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865702504Z,CrayTelemetry.Power,daint,127.0,,2025-03-10 13:55:18.069317657,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
78,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,QCR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:18.085Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116459,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865713274Z,CrayTelemetry.Power,daint,131.0,,2025-03-10 13:55:18.085037672,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
79,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,QSR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:18.099Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116460,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865724014Z,CrayTelemetry.Power,daint,145.0,,2025-03-10 13:55:18.099819814,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
80,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,QiR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:18.114Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116461,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865735214Z,CrayTelemetry.Power,daint,138.0,,2025-03-10 13:55:18.114493321,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
81,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,RiR9gJUBFnns5IFfkyNP,1.2786129,1,nC,2025-03-10T13:55:17.691Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:18.694Z,511281116465,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:00.865779055Z,CrayTelemetry.Power,daint,235.0,,2025-03-10 13:55:17.691856746,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPUModule,6898,"['vcluster_from_cache', 'nid_from_cache']"
82,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,0CR9gJUBFnns5IFfsqVI,1.2786129,1,nC,2025-03-10T13:55:25.987Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:28.699Z,511281212579,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:12.583846152Z,CrayTelemetry.Power,daint,934.717949,Chassis,2025-03-10 13:55:25.987710000,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Output,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
83,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,0SR9gJUBFnns5IFfsqVI,1.2786129,1,nC,2025-03-10T13:55:26.890Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:28.699Z,511281212580,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:12.583867653Z,CrayTelemetry.Power,daint,61.354,Chassis,2025-03-10 13:55:26.890190053,5,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
84,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,0iR9gJUBFnns5IFfsqVI,1.2786129,1,nC,2025-03-10T13:55:25.993Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:28.699Z,511281212581,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:12.583888113Z,CrayTelemetry.Power,daint,251.625,Chassis,2025-03-10 13:55:25.993949768,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
85,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,0yR9gJUBFnns5IFfsqVI,1.2786129,1,nC,2025-03-10T13:55:26.089Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:28.699Z,511281212582,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:12.583916583Z,CrayTelemetry.Power,daint,248.09,Chassis,2025-03-10 13:55:26.089708426,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
86,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,1CR9gJUBFnns5IFfsqVI,1.2786129,1,nC,2025-03-10T13:55:26.368Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:28.699Z,511281212583,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:12.583937203Z,CrayTelemetry.Power,daint,250.084,Chassis,2025-03-10 13:55:26.368831448,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
87,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,1SR9gJUBFnns5IFfsqVI,1.2786129,1,nC,2025-03-10T13:55:26.598Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:28.699Z,511281212584,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:12.583956913Z,CrayTelemetry.Power,daint,335.289,Chassis,2025-03-10 13:55:26.598085040,4,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,Input,VoltageRegulator,6898,"['vcluster_from_cache', 'nid_from_cache']"
88,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,1iR9gJUBFnns5IFfsqVI,1.2786129,1,nC,2025-03-10T13:55:26.888Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:28.699Z,511281212585,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:12.583976723Z,CrayTelemetry.Power,daint,100.631,,2025-03-10 13:55:26.888797243,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
89,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,1yR9gJUBFnns5IFfsqVI,1.2786129,1,nC,2025-03-10T13:55:26.889Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:28.699Z,511281212586,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:12.583996173Z,CrayTelemetry.Power,daint,95.476,,2025-03-10 13:55:26.889318097,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
90,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,2CR9gJUBFnns5IFfsqVI,1.2786129,1,nC,2025-03-10T13:55:26.888Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:28.699Z,511281212587,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:12.584015844Z,CrayTelemetry.Power,daint,89.817,,2025-03-10 13:55:26.888874839,2,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
91,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,2SR9gJUBFnns5IFfsqVI,1.2786129,1,nC,2025-03-10T13:55:26.888Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:28.699Z,511281212588,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:12.584034894Z,CrayTelemetry.Power,daint,87.661,,2025-03-10 13:55:26.888792283,3,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,CPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
92,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,2iR9gJUBFnns5IFfsqVI,1.2786129,1,nC,2025-03-10T13:55:26.892Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:28.699Z,511281212589,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:12.584054674Z,CrayTelemetry.Power,daint,138.0,,2025-03-10 13:55:26.892207712,0,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
93,.ds-metrics-facility.telemetry-alps.power-2025.03.10-004592,2yR9gJUBFnns5IFfsqVI,1.2786129,1,nC,2025-03-10T13:55:26.910Z,alps.power,metrics,facility.telemetry,2025-03-10T13:55:28.699Z,511281212590,cray-telemetry-power-split,logstash-facility-telemetry-alps,1,2025-03-10T14:37:12.584069534Z,CrayTelemetry.Power,daint,141.0,,2025-03-10 13:55:26.910409283,1,x1304c7s4b0n0,s4,n0,x1304c7s4b0n0,c7,b0,x1304,,GPU,6898,"['vcluster_from_cache', 'nid_from_cache']"
